epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
122,0.8201,0.7376,0.5565,0.8495,0.4692,0.4199,0.0005438,9995,,,
123,0.8255,0.5239,0.4300,0.8501,0.4689,0.4178,0.0005438,10073,,,
124,0.8258,0.4884,0.4640,0.8501,0.4691,0.4181,0.0005438,10157,,,
125,0.8295,0.4091,0.3721,0.8503,0.4718,0.4175,0.0005438,10237,,,
126,0.8305,0.4029,0.4849,0.8510,0.4695,0.4153,0.0005438,10311,,,
127,0.8344,0.4816,0.4608,0.8506,0.4687,0.4141,0.0005438,10389,,,
128,0.8298,0.8196,0.6574,0.8515,0.4653,0.4127,0.0005438,10471,,,
129,0.8318,0.3156,0.3493,0.8530,0.4634,0.4101,0.0005438,10552,,,
130,0.8347,0.3622,0.3925,0.8534,0.4617,0.4082,0.0005438,10653,0.8469,0.4812,0.4223
131,0.8410,0.2515,0.3027,0.8540,0.4606,0.4066,0.0004010,10729,,,
132,0.8491,0.3724,0.4048,0.8536,0.4601,0.4050,0.0004010,10808,,,
133,0.8432,0.4020,0.4148,0.8542,0.4579,0.4034,0.0004010,10887,,,
134,0.8418,0.3757,0.3862,0.8553,0.4548,0.4018,0.0004010,10965,,,
135,0.8459,0.4302,0.4230,0.8573,0.4504,0.3992,0.0004010,11047,,,
136,0.8449,0.4534,0.4245,0.8575,0.4498,0.3973,0.0004010,11131,,,
137,0.8494,0.6554,0.5742,0.8615,0.4461,0.3938,0.0004010,11210,,,
138,0.8424,0.4820,0.3881,0.8600,0.4474,0.3937,0.0004010,11290,,,
139,0.8463,0.6745,0.5513,0.8598,0.4478,0.3927,0.0004010,11369,,,
140,0.8494,0.3732,0.3626,0.8614,0.4454,0.3915,0.0004010,11467,0.8542,0.4639,0.4040
141,0.8542,0.4256,0.3597,0.8623,0.4455,0.3919,0.0002957,11543,,,
142,0.8558,0.5166,0.4412,0.8614,0.4473,0.3930,0.0002957,11621,,,
143,0.8584,0.4104,0.4399,0.8626,0.4455,0.3923,0.0002957,11702,,,
144,0.8604,0.3987,0.4093,0.8622,0.4462,0.3912,0.0002957,11779,,,
145,0.8506,0.3845,0.3594,0.8615,0.4459,0.3922,0.0002957,11865,,,
146,0.8514,0.3778,0.3626,0.8622,0.4462,0.3920,0.0002957,11949,,,
147,0.8572,0.2444,0.2703,0.8603,0.4481,0.3931,0.0002957,12031,,,
148,0.8554,0.6086,0.4409,0.8604,0.4482,0.3920,0.0002957,12109,,,
149,0.8605,0.3575,0.3900,0.8605,0.4474,0.3909,0.0002957,12189,,,
150,0.8622,0.2833,0.3174,0.8611,0.4434,0.3888,0.0002957,12288,0.8556,0.4652,0.4028
151,0.8640,0.5381,0.5021,0.8620,0.4399,0.3857,0.0002181,12362,,,
152,0.8641,0.3644,0.3028,0.8630,0.4391,0.3847,0.0002181,12442,,,
153,0.8641,0.3305,0.3263,0.8626,0.4408,0.3847,0.0002181,12527,,,
154,0.8630,0.2688,0.2803,0.8627,0.4415,0.3847,0.0002181,12609,,,
155,0.8703,0.5294,0.4797,0.8635,0.4413,0.3831,0.0002181,12689,,,
156,0.8675,0.3243,0.3726,0.8630,0.4420,0.3829,0.0002181,12773,,,
157,0.8684,0.3805,0.3670,0.8631,0.4431,0.3820,0.0002181,12851,,,
158,0.8684,0.4290,0.4359,0.8651,0.4396,0.3803,0.0002181,12933,,,
159,0.8696,0.2672,0.3101,0.8655,0.4375,0.3798,0.0002181,13017,,,
160,0.8647,0.3874,0.3944,0.8657,0.4365,0.3788,0.0002181,13118,0.8594,0.4552,0.3926
161,0.8715,0.6254,0.4971,0.8656,0.4349,0.3778,0.0001608,13198,,,
162,0.8719,0.2739,0.3026,0.8645,0.4350,0.3779,0.0001608,13275,,,
163,0.8713,0.2746,0.3300,0.8647,0.4353,0.3773,0.0001608,13356,,,
164,0.8724,0.2905,0.2846,0.8667,0.4334,0.3759,0.0001608,13438,,,
165,0.8735,0.2168,0.2059,0.8675,0.4338,0.3759,0.0001608,13518,,,
166,0.8740,0.4494,0.4160,0.8671,0.4339,0.3757,0.0001608,13596,,,
167,0.8721,0.4252,0.4423,0.8667,0.4337,0.3761,0.0001608,13672,,,
168,0.8759,0.2141,0.2683,0.8663,0.4353,0.3763,0.0001608,13749,,,
169,0.8749,0.3701,0.3563,0.8667,0.4350,0.3750,0.0001608,13829,,,
170,0.8773,0.2814,0.3054,0.8659,0.4381,0.3756,0.0001608,13923,0.8588,0.4568,0.3905
171,0.8802,0.3007,0.3200,0.8664,0.4386,0.3760,0.0001186,14011,,,
172,0.8741,0.2909,0.3291,0.8675,0.4373,0.3746,0.0001186,14090,,,
173,0.8820,0.4166,0.4151,0.8680,0.4368,0.3733,0.0001186,14166,,,
174,0.8775,0.2449,0.2587,0.8682,0.4364,0.3729,0.0001186,14242,,,
175,0.8719,0.2801,0.2513,0.8690,0.4355,0.3719,0.0001186,14320,,,
176,0.8749,0.2802,0.2247,0.8691,0.4357,0.3709,0.0001186,14402,,,
177,0.8797,0.5256,0.3835,0.8703,0.4341,0.3700,0.0001186,14483,,,
178,0.8827,0.3705,0.3355,0.8702,0.4328,0.3692,0.0001186,14569,,,
179,0.8811,0.2661,0.3035,0.8717,0.4329,0.3690,0.0001186,14645,,,
180,0.8873,0.2651,0.2466,0.8705,0.4329,0.3690,0.0001186,14737,0.8592,0.4523,0.3834
181,0.8827,0.3666,0.3298,0.8697,0.4328,0.3683,0.0000874,14815,,,
182,0.8844,0.3235,0.2935,0.8701,0.4326,0.3681,0.0000874,14892,,,
183,0.8849,0.3291,0.4019,0.8698,0.4319,0.3682,0.0000874,14975,,,
184,0.8852,0.5070,0.3761,0.8702,0.4313,0.3677,0.0000874,15059,,,
185,0.8840,0.4233,0.3161,0.8702,0.4315,0.3675,0.0000874,15137,,,
186,0.8907,0.2238,0.2411,0.8723,0.4298,0.3665,0.0000874,15215,,,
187,0.8831,0.1304,0.1888,0.8708,0.4309,0.3664,0.0000874,15299,,,
188,0.8827,0.2045,0.2403,0.8703,0.4317,0.3671,0.0000874,15377,,,
189,0.8758,0.4639,0.4197,0.8701,0.4323,0.3671,0.0000874,15452,,,
190,0.8818,0.1531,0.1855,0.8704,0.4307,0.3659,0.0000874,15544,0.8601,0.4524,0.3822
191,0.8907,0.2033,0.2519,0.8703,0.4308,0.3657,0.0000645,15632,,,
192,0.8831,0.4059,0.4157,0.8712,0.4316,0.3663,0.0000645,15718,,,
193,0.8875,0.3543,0.3047,0.8703,0.4325,0.3669,0.0000645,15787,,,
194,0.8889,0.3440,0.3367,0.8704,0.4346,0.3672,0.0000645,15865,,,
195,0.8831,0.3190,0.3063,0.8706,0.4345,0.3668,0.0000645,15945,,,
196,0.8870,0.3395,0.2811,0.8705,0.4350,0.3671,0.0000645,16024,,,
197,0.8882,0.4517,0.4299,0.8702,0.4345,0.3665,0.0000645,16111,,,
198,0.8860,0.2816,0.3132,0.8701,0.4340,0.3658,0.0000645,16188,,,
199,0.8877,0.2102,0.2354,0.8699,0.4336,0.3655,0.0000645,16272,,,
200,0.8917,0.2132,0.2595,0.8694,0.4340,0.3654,0.0000645,16372,0.8604,0.4566,0.3817
201,0.8075,0.8921,0.6111,0.8689,0.4369,0.3683,0.0010000,16454,,,
202,0.8041,0.7479,0.5084,0.8666,0.4372,0.3687,0.0010000,16538,,,
