epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
110,0.9746,0.0362,0.0496,0.9871,0.0504,0.0352,0.0010000,50925,0.9871,0.0357,0.0348
111,0.9761,0.0511,0.0584,0.9868,0.0516,0.0353,0.0008171,51397,,,
112,0.9821,0.0096,0.0166,0.9864,0.0499,0.0355,0.0008171,51862,,,
113,0.9788,0.0295,0.0488,0.9871,0.0467,0.0340,0.0008171,52331,,,
114,0.9817,0.0425,0.0559,0.9868,0.0467,0.0336,0.0008171,52800,,,
115,0.9845,0.0277,0.0377,0.9875,0.0471,0.0335,0.0008171,53267,,,
116,0.9797,0.0445,0.0568,0.9890,0.0466,0.0333,0.0008171,53745,,,
117,0.9831,0.0626,0.0315,0.9875,0.0490,0.0336,0.0008171,54224,,,
118,0.9814,0.0181,0.0272,0.9875,0.0491,0.0335,0.0008171,54699,,,
119,0.9828,0.0182,0.0220,0.9879,0.0501,0.0336,0.0008171,55174,,,
120,0.9798,0.0307,0.0378,0.9879,0.0495,0.0340,0.0008171,55688,0.9893,0.0363,0.0317
121,0.9859,0.0196,0.0244,0.9879,0.0491,0.0342,0.0006676,56163,,,
122,0.9852,0.0787,0.0618,0.9882,0.0500,0.0344,0.0006676,56636,,,
123,0.9863,0.0527,0.0387,0.9871,0.0522,0.0351,0.0006676,57114,,,
124,0.9882,0.0177,0.0298,0.9860,0.0535,0.0356,0.0006676,57590,,,
125,0.9873,0.0224,0.0355,0.9860,0.0526,0.0347,0.0006676,58062,,,
126,0.9856,0.0101,0.0170,0.9864,0.0527,0.0344,0.0006676,58539,,,
127,0.9885,0.0050,0.0091,0.9871,0.0513,0.0342,0.0006676,59017,,,
128,0.9898,0.0374,0.0512,0.9864,0.0499,0.0332,0.0006676,59497,,,
129,0.9866,0.0003,0.0006,0.9875,0.0487,0.0328,0.0006676,59970,,,
130,0.9877,0.0196,0.0274,0.9871,0.0483,0.0331,0.0006676,60482,0.9901,0.0324,0.0277
131,0.9897,0.0138,0.0222,0.9871,0.0481,0.0331,0.0005455,60958,,,
132,0.9905,0.0382,0.0345,0.9875,0.0459,0.0325,0.0005455,61430,,,
133,0.9903,0.0012,0.0024,0.9871,0.0438,0.0316,0.0005455,61901,,,
134,0.9917,0.0017,0.0034,0.9849,0.0431,0.0314,0.0005455,62376,,,
135,0.9899,0.0211,0.0263,0.9853,0.0424,0.0309,0.0005455,62850,,,
136,0.9906,0.0331,0.0289,0.9857,0.0405,0.0301,0.0005455,63319,,,
137,0.9910,0.0308,0.0388,0.9853,0.0409,0.0300,0.0005455,63789,,,
138,0.9910,0.0162,0.0262,0.9875,0.0408,0.0292,0.0005455,64266,,,
139,0.9907,0.0118,0.0170,0.9875,0.0411,0.0291,0.0005455,64740,,,
140,0.9906,0.0011,0.0021,0.9882,0.0397,0.0280,0.0005455,65248,0.9912,0.0321,0.0249
141,0.9906,0.0062,0.0108,0.9879,0.0396,0.0276,0.0004457,65723,,,
142,0.9914,0.0015,0.0030,0.9890,0.0399,0.0277,0.0004457,66201,,,
143,0.9922,0.0160,0.0230,0.9882,0.0414,0.0278,0.0004457,66680,,,
144,0.9910,0.0188,0.0258,0.9882,0.0416,0.0274,0.0004457,67163,,,
145,0.9942,0.0020,0.0038,0.9890,0.0429,0.0275,0.0004457,67638,,,
146,0.9932,0.0041,0.0075,0.9893,0.0446,0.0279,0.0004457,68113,,,
147,0.9926,0.0002,0.0003,0.9897,0.0448,0.0277,0.0004457,68591,,,
148,0.9950,0.0343,0.0452,0.9897,0.0453,0.0282,0.0004457,69070,,,
149,0.9938,0.0001,0.0001,0.9901,0.0458,0.0283,0.0004457,69555,,,
150,0.9935,0.0013,0.0026,0.9901,0.0464,0.0284,0.0004457,70065,0.9904,0.0336,0.0251
151,0.9945,0.0135,0.0203,0.9901,0.0457,0.0277,0.0003642,70544,,,
152,0.9945,0.0026,0.0051,0.9893,0.0469,0.0277,0.0003642,71033,,,
153,0.9945,0.0207,0.0250,0.9901,0.0468,0.0280,0.0003642,71520,,,
154,0.9953,0.0078,0.0129,0.9901,0.0476,0.0281,0.0003642,72005,,,
155,0.9947,0.0003,0.0007,0.9890,0.0471,0.0281,0.0003642,72493,,,
156,0.9950,0.0043,0.0082,0.9893,0.0470,0.0279,0.0003642,72983,,,
157,0.9950,0.0005,0.0010,0.9890,0.0475,0.0281,0.0003642,73465,,,
158,0.9953,0.0007,0.0014,0.9890,0.0459,0.0278,0.0003642,73948,,,
159,0.9934,0.0181,0.0217,0.9886,0.0455,0.0276,0.0003642,74429,,,
160,0.9953,0.0026,0.0048,0.9893,0.0436,0.0267,0.0003642,74946,0.9919,0.0317,0.0240
