epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
93,0.9238,0.2205,0.2854,0.9293,0.2005,0.2256,0.0001623,26474,,,
94,0.9274,0.2238,0.2533,0.9301,0.1996,0.2246,0.0001623,26755,,,
95,0.9265,0.1834,0.2298,0.9311,0.1997,0.2246,0.0001623,27037,,,
96,0.9273,0.1020,0.1447,0.9303,0.1996,0.2242,0.0001623,27319,,,
97,0.9251,0.2464,0.2407,0.9313,0.1991,0.2233,0.0001623,27601,,,
98,0.9315,0.1204,0.1780,0.9311,0.1993,0.2236,0.0001623,27883,,,
99,0.9299,0.1178,0.1408,0.9303,0.1997,0.2239,0.0001623,28165,,,
100,0.9247,0.2097,0.2142,0.9313,0.1994,0.2231,0.0001623,28476,0.9339,0.1864,0.2107
101,0.9055,0.1347,0.1571,0.9307,0.1992,0.2215,0.0010000,28755,,,
102,0.9090,0.2582,0.3096,0.9309,0.2007,0.2235,0.0010000,29032,,,
103,0.9149,0.1833,0.1669,0.9321,0.2016,0.2237,0.0010000,29308,,,
104,0.9016,0.1781,0.2186,0.9307,0.2029,0.2248,0.0010000,29585,,,
105,0.9094,0.2115,0.2620,0.9315,0.2021,0.2234,0.0010000,29860,,,
106,0.9143,0.2495,0.2774,0.9313,0.2018,0.2232,0.0010000,30135,,,
107,0.9096,0.1289,0.1561,0.9297,0.2017,0.2227,0.0010000,30410,,,
108,0.9127,0.2346,0.2254,0.9303,0.2021,0.2227,0.0010000,30685,,,
109,0.9091,0.2248,0.2613,0.9297,0.2027,0.2236,0.0010000,30959,,,
110,0.9085,0.3145,0.3402,0.9307,0.2030,0.2242,0.0010000,31262,0.9329,0.1922,0.2141
111,0.9120,0.5901,0.4029,0.9327,0.2018,0.2231,0.0010000,31535,,,
112,0.9112,0.2392,0.2691,0.9313,0.2017,0.2210,0.0010000,31808,,,
113,0.9155,0.1630,0.2097,0.9315,0.2006,0.2201,0.0010000,32081,,,
114,0.9195,0.2134,0.1794,0.9307,0.2007,0.2190,0.0010000,32354,,,
115,0.9105,0.5691,0.3640,0.9313,0.2007,0.2183,0.0010000,32626,,,
116,0.9165,0.0895,0.1191,0.9325,0.2000,0.2169,0.0007386,32900,,,
117,0.9237,0.2781,0.2592,0.9339,0.1988,0.2167,0.0007386,33173,,,
118,0.9219,0.1151,0.1562,0.9329,0.1983,0.2163,0.0007386,33447,,,
119,0.9185,0.2345,0.1966,0.9313,0.1981,0.2162,0.0007386,33721,,,
120,0.9246,0.3225,0.2769,0.9337,0.1969,0.2151,0.0007386,34023,0.9333,0.1892,0.2091
121,0.9170,0.3747,0.3177,0.9331,0.1970,0.2160,0.0007386,34296,,,
122,0.9179,0.0843,0.1282,0.9329,0.1969,0.2158,0.0007386,34569,,,
123,0.9204,0.2259,0.2172,0.9327,0.1965,0.2152,0.0007386,34842,,,
124,0.9204,0.1316,0.1869,0.9321,0.1968,0.2157,0.0007386,35115,,,
125,0.9222,0.2278,0.2069,0.9315,0.1977,0.2170,0.0007386,35388,,,
126,0.9174,0.2540,0.2260,0.9313,0.1979,0.2177,0.0007386,35661,,,
127,0.9187,0.1660,0.1809,0.9321,0.1970,0.2175,0.0007386,35934,,,
128,0.9209,0.1769,0.1866,0.9309,0.1966,0.2180,0.0007386,36208,,,
129,0.9251,0.1702,0.2065,0.9323,0.1962,0.2174,0.0007386,36481,,,
130,0.9256,0.1818,0.1900,0.9331,0.1953,0.2162,0.0007386,36782,0.9341,0.1853,0.2076
131,0.9250,0.1130,0.1613,0.9337,0.1941,0.2147,0.0005455,37055,,,
