epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
308,0.8810,0.2651,0.3208,0.8573,0.5312,0.3589,0.0000889,26580,,,
309,0.8785,0.2123,0.2596,0.8574,0.5311,0.3589,0.0000889,26664,,,
310,0.8779,0.3519,0.3933,0.8580,0.5330,0.3590,0.0000889,26768,0.8491,0.5814,0.3739
311,0.8816,0.1511,0.2096,0.8582,0.5346,0.3594,0.0000846,26852,,,
312,0.8807,0.4663,0.4823,0.8576,0.5370,0.3602,0.0000846,26936,,,
313,0.8796,0.3012,0.3358,0.8583,0.5360,0.3598,0.0000846,27021,,,
314,0.8824,0.3608,0.2974,0.8581,0.5361,0.3599,0.0000846,27105,,,
315,0.8826,0.4106,0.3318,0.8590,0.5356,0.3596,0.0000846,27189,,,
316,0.8823,0.3532,0.2803,0.8579,0.5376,0.3602,0.0000846,27274,,,
317,0.8832,0.3299,0.3804,0.8583,0.5370,0.3598,0.0000846,27358,,,
318,0.8820,0.2880,0.3187,0.8582,0.5379,0.3597,0.0000846,27442,,,
319,0.8785,0.3834,0.3533,0.8576,0.5393,0.3600,0.0000846,27526,,,
320,0.8830,0.3499,0.4010,0.8581,0.5370,0.3594,0.0000846,27634,0.8487,0.5967,0.3759
321,0.8793,0.3765,0.3638,0.8580,0.5356,0.3591,0.0000804,27718,,,
322,0.8742,0.1899,0.2091,0.8574,0.5347,0.3593,0.0000804,27803,,,
323,0.8804,0.4486,0.3900,0.8562,0.5355,0.3595,0.0000804,27887,,,
324,0.8809,0.4003,0.3938,0.8564,0.5372,0.3597,0.0000804,27971,,,
325,0.8840,0.3770,0.3731,0.8566,0.5372,0.3600,0.0000804,28056,,,
326,0.8807,0.2698,0.3160,0.8562,0.5361,0.3596,0.0000804,28140,,,
327,0.8823,0.1894,0.1989,0.8568,0.5334,0.3589,0.0000804,28224,,,
328,0.8810,0.4729,0.3680,0.8569,0.5310,0.3583,0.0000804,28308,,,
329,0.8818,0.2557,0.2574,0.8573,0.5281,0.3574,0.0000804,28393,,,
330,0.8788,0.4367,0.4412,0.8582,0.5280,0.3576,0.0000804,28496,0.8514,0.5795,0.3721
331,0.8871,0.3327,0.2889,0.8586,0.5271,0.3572,0.0000765,28580,,,
332,0.8872,0.3719,0.4005,0.8583,0.5261,0.3566,0.0000765,28664,,,
333,0.8883,0.3741,0.4001,0.8593,0.5245,0.3561,0.0000765,28749,,,
334,0.8858,0.3528,0.3092,0.8587,0.5233,0.3557,0.0000765,28833,,,
335,0.8845,0.1606,0.2220,0.8593,0.5216,0.3553,0.0000765,28917,,,
336,0.8820,0.3602,0.3081,0.8595,0.5206,0.3550,0.0000765,29002,,,
337,0.8838,0.2351,0.2844,0.8596,0.5208,0.3551,0.0000765,29086,,,
338,0.8771,0.2474,0.2879,0.8592,0.5244,0.3565,0.0000765,29171,,,
339,0.8841,0.4663,0.3348,0.8598,0.5259,0.3564,0.0000765,29255,,,
340,0.8856,0.4044,0.3469,0.8585,0.5261,0.3561,0.0000765,29358,0.8513,0.5788,0.3714
341,0.8821,0.3443,0.3372,0.8573,0.5296,0.3571,0.0000728,29443,,,
342,0.8790,0.1838,0.2445,0.8578,0.5301,0.3572,0.0000728,29527,,,
343,0.8833,0.3114,0.3086,0.8579,0.5322,0.3582,0.0000728,29611,,,
344,0.8823,0.2589,0.2835,0.8585,0.5343,0.3588,0.0000728,29695,,,
345,0.8789,0.2574,0.2590,0.8587,0.5349,0.3589,0.0000728,29780,,,
346,0.8847,0.3981,0.3549,0.8583,0.5356,0.3590,0.0000728,29864,,,
347,0.8825,0.2653,0.2924,0.8582,0.5364,0.3592,0.0000728,29948,,,
348,0.8831,0.3743,0.3078,0.8580,0.5350,0.3589,0.0000728,30032,,,
349,0.8798,0.3247,0.3253,0.8570,0.5342,0.3593,0.0000728,30117,,,
350,0.8805,0.5591,0.5577,0.8568,0.5357,0.3600,0.0000728,30220,0.8505,0.5899,0.3746
